gene,geneSymbol,biotype,cluster,diseaseArea,log2FoldChange,padj,caseDetection,controlDetection,detectionDelta,nStudies,interpretedCellType,interpretationStatus,topSourceLabel,topSourceLabelFraction,homeCluster,homeClusterControlDetection,homeInterpretedCellType,homeTopLabel,homeTopLabelFraction,recipientLabelEntropy,direction
ENSG00000130303,BST2,protein_coding,60,Lung Cancer,1.0799412549735805,0.007315031037993617,0.39663721273394803,0.177303870274017,0.21933334245993102,5,unresolved,unresolved,pericyte,0.4226224591541113,37,0.96,unresolved,endothelial cell of artery,0.96,2.561506464532918,gain
ENSG00000166033,HTRA1,protein_coding,36,Lung Cancer,1.4425470672205731,5.0790088362480915e-11,0.4233234612983826,0.20405296889461594,0.21927049240376667,5,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,32,0.5550006804772121,unresolved,basal cell,0.2826359084406294,2.2547171867361704,gain
ENSG00000176907,TCIM,protein_coding,23,IPF / Pulmonary Fibrosis,1.6438416892589325,0.000139327884713278,0.42229175535362395,0.20303356103369782,0.21925819431992613,3,unresolved,unresolved,basal cell,0.4718010254172575,37,0.8,unresolved,endothelial cell of artery,0.96,1.8939286541819795,gain
ENSG00000152767,FARP1,protein_coding,14,Lung Cancer,1.0038527453809554,4.894780675655588e-09,0.4062352468059947,0.18701720769075336,0.21921803911524135,5,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.881071380732321,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000133110,POSTN,protein_coding,14,IPF / Pulmonary Fibrosis,4.017202362285549,2.2520472218763026e-64,0.25907637367227176,0.04002476691528445,0.21905160675698732,9,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.6266200110654401,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
ENSG00000101825,MXRA5,protein_coding,14,Lung Cancer,1.1475643287115922,7.163391719261549e-05,0.4409543824805592,0.22230652708735404,0.21864785539320514,5,unresolved,unresolved,adventitial cell,0.2762481434936593,32,0.15199826872007716,unresolved,basal cell,0.2826359084406294,3.133884473831772,gain
ENSG00000196126,HLA-DRB1,protein_coding,38,Lung Cancer,1.697868289695325,0.030917954487952967,0.5893004464332691,0.37071092744194895,0.21858951899132012,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,22,0.9928057553956835,unresolved,macrophage,0.4822222222222222,1.453044605741464,gain
ENSG00000118785,SPP1,protein_coding,26,Lung Cancer,3.2457362217207697,0.00017186307332756404,0.3266524287584538,0.1081185740190619,0.2185338547393919,5,macrophage,resolved,macrophage,0.798202097552855,22,0.9976019184652278,unresolved,macrophage,0.4822222222222222,1.289100572647915,gain
ENSG00000154096,THY1,protein_coding,14,IPF / Pulmonary Fibrosis,1.8690787476626671,5.536115524675474e-26,0.3736436128518723,0.15526637767371543,0.21837723517815688,9,unresolved,unresolved,adventitial cell,0.2762481434936593,37,0.76,unresolved,endothelial cell of artery,0.96,3.133884473831772,gain
ENSG00000228253,MT-ATP8,protein_coding,60,Lung Cancer,1.3521639291182965,0.03676224458064441,0.509371398966018,0.2920573493291517,0.2173140496368663,5,unresolved,unresolved,pericyte,0.4226224591541113,15,0.9377510040160643,unresolved,basal cell,0.9969879518072288,2.561506464532918,gain
ENSG00000248905,FMN1,protein_coding,26,Lung Cancer,1.1649904759563379,2.720314084679561e-05,0.7037940921422544,0.48651656484582784,0.21727752729642658,5,macrophage,resolved,macrophage,0.798202097552855,70,0.8956916099773243,unresolved,pulmonary alveolar type 2 cell,0.9787946428571428,1.289100572647915,gain
ENSG00000198938,MT-CO3,protein_coding,60,IPF / Pulmonary Fibrosis,1.2293739314034915,1.801166673843225e-08,0.7135914956389754,0.4967254090257553,0.2168660866132201,9,unresolved,unresolved,pericyte,0.4226224591541113,15,1.0,unresolved,basal cell,0.9969879518072288,2.561506464532918,gain
ENSG00000178980,SELENOW,protein_coding,20,IPF / Pulmonary Fibrosis,1.0896053108744483,1.1633217352963703e-21,0.51643661981781,0.2997830048572662,0.21665361496054375,9,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,37,0.96,unresolved,endothelial cell of artery,0.96,2.844452076992309,gain
ENSG00000104368,PLAT,protein_coding,17,Cystic Fibrosis,2.213562547979608,0.037885140718827176,0.461503774003774,0.2448786934768243,0.2166250805269497,2,unresolved,unresolved,basal cell,0.3827332207383017,22,0.434052757793765,unresolved,macrophage,0.4822222222222222,3.0661378256076457,gain
ENSG00000164687,FABP5,protein_coding,60,Lung Cancer,1.5717512988105422,3.170112588891524e-06,0.3406940023089908,0.12446599421541212,0.21622800809357867,5,unresolved,unresolved,pericyte,0.4226224591541113,15,0.9969879518072288,unresolved,basal cell,0.9969879518072288,2.561506464532918,gain
ENSG00000286811,AL353138.1,lncRNA,52,IPF / Pulmonary Fibrosis,2.5130118150105267,1.4425468764695146e-24,0.271446314621324,0.055269374694086916,0.2161769399272371,5,unresolved,unresolved,B cell,0.1982726687852143,31,0.29501313434919346,basal cell,basal cell,0.9368114823755128,3.4002950310585907,gain
ENSG00000137726,FXYD6,protein_coding,60,Lung Cancer,1.3651986927749802,4.9754311114526355e-06,0.28677541602466367,0.07065962528216521,0.21611579074249845,5,unresolved,unresolved,pericyte,0.4226224591541113,18,0.37912052306824723,unresolved,B cell,0.2673611111111111,2.561506464532918,gain
ENSG00000079215,SLC1A3,protein_coding,26,Lung Cancer,1.2840424271815436,1.4127315840695866e-05,0.5588425418667631,0.34300252679038196,0.21584001507638112,5,macrophage,resolved,macrophage,0.798202097552855,33,0.8804696219587327,unresolved,basal cell,0.4132281553398058,1.289100572647915,gain
ENSG00000126709,IFI6,protein_coding,8,Lung Cancer,2.0136832055314082,0.0018404951041056247,0.415200202170147,0.19951089951127216,0.21568930265887487,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,37,1.0,unresolved,endothelial cell of artery,0.96,2.672494945597188,gain
ENSG00000175928,LRRN1,protein_coding,44,Cystic Fibrosis,2.176380843644267,0.0001478195587134113,0.28718924465895856,0.07174513246889495,0.2154441121900636,2,lung multiciliated epithelial cell,resolved,lung multiciliated epithelial cell,0.9470456921642318,45,0.2740191731008378,respiratory tract goblet cell,respiratory tract goblet cell,0.8534097573980272,0.3452357723953034,gain
ENSG00000107796,ACTA2,protein_coding,14,Lung Cancer,1.657490075180948,1.4107564035871559e-08,0.5580894300072712,0.34275361612292826,0.21533581388434292,5,unresolved,unresolved,adventitial cell,0.2762481434936593,60,0.6700082505792362,unresolved,pericyte,0.4226224591541113,3.133884473831772,gain
ENSG00000067167,TRAM1,protein_coding,38,Lung Cancer,1.0423487434515255,0.04885459393986665,0.6993382674620928,0.48422259138185225,0.21511567608024057,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,33,0.9566577685926692,unresolved,basal cell,0.4132281553398058,1.453044605741464,gain
ENSG00000187608,ISG15,protein_coding,20,Lung Cancer,1.5511225680417942,0.04659546015457075,0.5029716195973305,0.2879370230553397,0.2150345965419908,5,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,39,0.9340534111503701,unresolved,respiratory tract goblet cell,0.3479264170566822,2.844452076992309,gain
ENSG00000137266,SLC22A23,protein_coding,38,IPF / Pulmonary Fibrosis,1.3760572349730764,9.483927090118921e-29,0.39492308817642335,0.17994072997699087,0.21498235819943248,6,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,33,0.8749991420160066,unresolved,basal cell,0.4132281553398058,1.453044605741464,gain
ENSG00000134013,LOXL2,protein_coding,60,Lung Cancer,1.1883252611735338,0.0017561610810348863,0.30589072412573814,0.09093491747495257,0.21495580665078556,5,unresolved,unresolved,pericyte,0.4226224591541113,15,0.3142570281124498,unresolved,basal cell,0.9969879518072288,2.561506464532918,gain
ENSG00000265808,SEC22B,protein_coding,39,COVID-19 / SARS-CoV-2,1.7183690601668453,0.0475457306541519,0.3294754235515838,0.11461103867883529,0.21486438487274853,2,unresolved,unresolved,respiratory tract goblet cell,0.3479264170566822,33,0.8327089549817359,unresolved,basal cell,0.4132281553398058,2.8196345554011315,gain
ENSG00000021645,NRXN3,protein_coding,60,Lung Cancer,1.0674579939974813,0.00253615026744505,0.3595487465645134,0.14475669453975265,0.21479205202476076,5,unresolved,unresolved,pericyte,0.4226224591541113,44,0.5309538448566106,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,2.561506464532918,gain
ENSG00000182667,NTM,protein_coding,14,Lung Cancer,1.2484209026413524,4.588622329040178e-07,0.3974412294507472,0.18275701351787738,0.21468421593286985,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.5251004016064257,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000198108,CHSY3,protein_coding,60,Lung Cancer,1.7179087658594283,1.1106871052158685e-09,0.2622449290759532,0.04825559834489719,0.21398933073105603,5,unresolved,unresolved,pericyte,0.4226224591541113,59,0.2816015802117394,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,2.561506464532918,gain
ENSG00000111341,MGP,protein_coding,7,IPF / Pulmonary Fibrosis,1.0718722458943233,0.0009113571767499062,0.36200592531769277,0.14803105360173768,0.21397487171595508,6,unresolved,unresolved,macrophage,0.606973818225391,37,0.96,unresolved,endothelial cell of artery,0.96,2.122607699298922,gain
ENSG00000112562,SMOC2,protein_coding,60,Lung Cancer,1.2313643964449594,1.509689761244846e-05,0.34243110727910525,0.12880741201405188,0.21362369526505337,5,unresolved,unresolved,pericyte,0.4226224591541113,32,0.41750362060662555,unresolved,basal cell,0.2826359084406294,2.561506464532918,gain
ENSG00000126709,IFI6,protein_coding,60,Lung Cancer,1.19997083385131,0.00031792344279822805,0.419888785408103,0.20630797439782791,0.21358081101027507,5,unresolved,unresolved,pericyte,0.4226224591541113,37,1.0,unresolved,endothelial cell of artery,0.96,2.561506464532918,gain
ENSG00000228253,MT-ATP8,protein_coding,14,Lung Cancer,1.3778964741428334,0.015028689056607569,0.5101439643292477,0.2968905002818222,0.2132534640474255,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.9377510040160643,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000104368,PLAT,protein_coding,31,Lung Cancer,3.913146513967515,0.012203691398378194,0.2581071320598132,0.04496181784317378,0.21314531421663946,3,basal cell,resolved,basal cell,0.9368114823755128,22,0.434052757793765,unresolved,macrophage,0.4822222222222222,0.532808354671482,gain
ENSG00000115414,FN1,protein_coding,14,IPF / Pulmonary Fibrosis,1.0854568294323934,1.0935645672540161e-19,0.797601824016208,0.5846136761948874,0.2129881478213207,9,unresolved,unresolved,adventitial cell,0.2762481434936593,15,0.9447791164658634,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000161055,SCGB3A1,protein_coding,24,IPF / Pulmonary Fibrosis,1.6774643220557637,1.0073438330926484e-06,0.3686628476633265,0.15584729451366638,0.21281555314966014,7,unresolved,unresolved,macrophage,0.327868190212373,57,1.0,unresolved,respiratory tract goblet cell,0.5,2.528368160802741,gain
ENSG00000104415,CCN4,protein_coding,14,Lung Cancer,1.5841529049403278,1.3153722824748474e-08,0.32090461961881417,0.10816186839054291,0.21274275122827124,5,unresolved,unresolved,adventitial cell,0.2762481434936593,32,0.10655489286694127,unresolved,basal cell,0.2826359084406294,3.133884473831772,gain
ENSG00000272168,CASC15,lncRNA,14,IPF / Pulmonary Fibrosis,1.4146452215604775,9.345484494585799e-39,0.41319414632230084,0.20045301749413819,0.21274112882816265,9,unresolved,unresolved,adventitial cell,0.2762481434936593,44,0.5549032340993947,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,3.133884473831772,gain
ENSG00000135838,NPL,protein_coding,26,Lung Cancer,1.3515120291649252,3.040146382919316e-12,0.5395471293545522,0.3275622130100558,0.2119849163444964,5,macrophage,resolved,macrophage,0.798202097552855,10,0.7664715827488259,macrophage,macrophage,0.9465301035906224,1.289100572647915,gain
ENSG00000090104,RGS1,protein_coding,4,Lung Cancer,1.2565865617971257,8.08573981574225e-06,0.4655915736339956,0.2537143875444981,0.21187718608949752,5,unresolved,unresolved,"CD8-positive, alpha-beta T cell",0.3564027053004402,3,0.6814746648003394,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,2.3302290855235333,gain
ENSG00000156804,FBXO32,protein_coding,14,Lung Cancer,1.9865238276070742,4.894780675655588e-09,0.32740355598781595,0.11591687696618357,0.21148667902163237,5,unresolved,unresolved,adventitial cell,0.2762481434936593,37,0.6,unresolved,endothelial cell of artery,0.96,3.133884473831772,gain
ENSG00000165949,IFI27,protein_coding,8,Lung Cancer,2.271732341173063,0.0010889729338970139,0.5359170522714359,0.32486494082510586,0.21105211144633007,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,37,1.0,unresolved,endothelial cell of artery,0.96,2.672494945597188,gain
ENSG00000114315,HES1,protein_coding,45,Lung Cancer,1.4069398716976949,0.04921375772592257,0.5638215090299082,0.35280579832290915,0.2110157107069991,4,respiratory tract goblet cell,resolved,respiratory tract goblet cell,0.8534097573980272,33,0.8658217032303045,unresolved,basal cell,0.4132281553398058,0.9397563624623004,gain
ENSG00000171346,KRT15,protein_coding,17,IPF / Pulmonary Fibrosis,2.183578082573386,0.0005936636921563408,0.3665800209160759,0.1558934270790541,0.2106865938370218,3,unresolved,unresolved,basal cell,0.3827332207383017,31,0.6865946694105569,basal cell,basal cell,0.9368114823755128,3.0661378256076457,gain
ENSG00000126709,IFI6,protein_coding,44,COVID-19 / SARS-CoV-2,1.5337483293258205,0.039156660221277846,0.6080607201933348,0.3975099960544632,0.2105507241388716,5,lung multiciliated epithelial cell,resolved,lung multiciliated epithelial cell,0.9470456921642318,37,1.0,unresolved,endothelial cell of artery,0.96,0.3452357723953034,gain
ENSG00000272168,CASC15,lncRNA,59,Lung Cancer,1.6419510221040683,0.0006284007287695695,0.3815826157698946,0.17108599010773254,0.21049662566216207,5,unresolved,unresolved,endothelial cell of lymphatic vessel,0.6927240090156965,44,0.5549032340993947,lung multiciliated epithelial cell,lung multiciliated epithelial cell,0.9470456921642318,1.9065076941682848,gain
ENSG00000136205,TNS3,protein_coding,60,Lung Cancer,1.1777326639241847,6.53473254640399e-06,0.3677138638171617,0.15734596286647304,0.21036790095068866,5,unresolved,unresolved,pericyte,0.4226224591541113,33,0.9702536429480372,unresolved,basal cell,0.4132281553398058,2.561506464532918,gain
ENSG00000124766,SOX4,protein_coding,8,Lung Cancer,1.114655302748318,0.016945843484263295,0.5609858222905774,0.3506541817809084,0.21033164050966896,5,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,15,0.9216867469879518,unresolved,basal cell,0.9969879518072288,2.672494945597188,gain
ENSG00000161055,SCGB3A1,protein_coding,60,IPF / Pulmonary Fibrosis,1.962985361226058,8.137989788490298e-07,0.38507921344931945,0.1751125053286237,0.20996670812069573,9,unresolved,unresolved,pericyte,0.4226224591541113,57,1.0,unresolved,respiratory tract goblet cell,0.5,2.561506464532918,gain
ENSG00000272398,CD24,protein_coding,38,Lung Cancer,1.5426908630123763,0.03736275265134944,0.3991599925576494,0.1893491259409669,0.2098108666166825,4,pulmonary alveolar type 1 cell,resolved,pulmonary alveolar type 1 cell,0.7562462616115246,15,0.9076305220883533,unresolved,basal cell,0.9969879518072288,1.453044605741464,gain
ENSG00000204389,HSPA1A,protein_coding,14,Lung Cancer,1.0261147007967901,0.0003021287718406432,0.6987789981848349,0.4892191491779986,0.20955984900683633,5,unresolved,unresolved,adventitial cell,0.2762481434936593,37,1.0,unresolved,endothelial cell of artery,0.96,3.133884473831772,gain
ENSG00000136235,GPNMB,protein_coding,26,Lung Cancer,1.6476537275650818,3.0614827739458635e-09,0.640182812951364,0.43086071145343113,0.2093221014979329,5,macrophage,resolved,macrophage,0.798202097552855,10,0.8896703912839327,macrophage,macrophage,0.9465301035906224,1.289100572647915,gain
ENSG00000146674,IGFBP3,protein_coding,14,Lung Cancer,2.433466884602986,3.894269812683526e-11,0.3478764335945016,0.13871473920636698,0.20916169438813462,5,unresolved,unresolved,adventitial cell,0.2762481434936593,37,1.0,unresolved,endothelial cell of artery,0.96,3.133884473831772,gain
ENSG00000115641,FHL2,protein_coding,17,IPF / Pulmonary Fibrosis,2.1538463691039955,0.000400367938907362,0.38900082726451884,0.1799083430078082,0.20909248425671065,3,unresolved,unresolved,basal cell,0.3827332207383017,15,0.859437751004016,unresolved,basal cell,0.9969879518072288,3.0661378256076457,gain
ENSG00000161055,SCGB3A1,protein_coding,14,IPF / Pulmonary Fibrosis,1.4768593344180252,2.416200499579122e-05,0.37464272190001663,0.1659442411847076,0.20869848071530903,9,unresolved,unresolved,adventitial cell,0.2762481434936593,57,1.0,unresolved,respiratory tract goblet cell,0.5,3.133884473831772,gain
ENSG00000169439,SDC2,protein_coding,26,IPF / Pulmonary Fibrosis,1.3443509234763307,4.130199689711143e-41,0.4571184637526824,0.24873372829844875,0.20838473545423364,7,macrophage,resolved,macrophage,0.798202097552855,10,0.5717784359137047,macrophage,macrophage,0.9465301035906224,1.289100572647915,gain
ENSG00000143341,HMCN1,protein_coding,14,IPF / Pulmonary Fibrosis,1.277838565247977,2.1994143283430595e-32,0.5230937127655931,0.3153182836876973,0.2077754290778958,9,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.4281721533877055,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
ENSG00000119917,IFIT3,protein_coding,3,COVID-19 / SARS-CoV-2,3.9752904720150335,0.03507679494575904,0.2544920136881644,0.04700854700854701,0.20748346667961737,2,unresolved,unresolved,"CD4-positive, alpha-beta T cell",0.5879170937250883,39,0.8568341302463816,unresolved,respiratory tract goblet cell,0.3479264170566822,1.679621098718113,gain
ENSG00000161055,SCGB3A1,protein_coding,34,IPF / Pulmonary Fibrosis,1.7391137819770628,7.827760587644714e-08,0.3475441530763671,0.14007721082035335,0.20746694225601375,7,unresolved,unresolved,intermediate monocyte,0.2303563216908841,57,1.0,unresolved,respiratory tract goblet cell,0.5,2.6942271163432467,gain
ENSG00000163220,S100A9,protein_coding,31,Lung Cancer,3.8413036058028758,0.03046093345183051,0.35194319951607206,0.14452616273830052,0.20741703677777154,3,basal cell,resolved,basal cell,0.9368114823755128,22,0.988009592326139,unresolved,macrophage,0.4822222222222222,0.532808354671482,gain
ENSG00000129235,TXNDC17,protein_coding,14,Lung Cancer,1.003286286242457,0.00011340523746807613,0.38150645114669685,0.17416351572371747,0.20734293542297938,5,unresolved,unresolved,adventitial cell,0.2762481434936593,15,1.0,unresolved,basal cell,0.9969879518072288,3.133884473831772,gain
ENSG00000133106,EPSTI1,protein_coding,14,Lung Cancer,1.0409752980033258,3.430198219446575e-05,0.3829501300885265,0.17578496393149617,0.20716516615703034,5,unresolved,unresolved,adventitial cell,0.2762481434936593,33,0.9429568821964056,unresolved,basal cell,0.4132281553398058,3.133884473831772,gain
ENSG00000182809,CRIP2,protein_coding,17,IPF / Pulmonary Fibrosis,1.9951160686198104,1.7048233038921145e-06,0.47669606408691184,0.2698815437204321,0.20681452036647974,3,unresolved,unresolved,basal cell,0.3827332207383017,37,0.88,unresolved,endothelial cell of artery,0.96,3.0661378256076457,gain
ENSG00000168461,RAB31,protein_coding,20,IPF / Pulmonary Fibrosis,1.0292932498403427,1.3939052731827108e-31,0.5122219168909758,0.3058795789070386,0.20634233798393725,9,unresolved,unresolved,respiratory tract goblet cell,0.3266546281280072,10,0.9357025419199024,macrophage,macrophage,0.9465301035906224,2.844452076992309,gain
ENSG00000104783,KCNN4,protein_coding,23,IPF / Pulmonary Fibrosis,1.5782071655531107,1.1997899650816938e-05,0.33893780155767317,0.13284834928122372,0.20608945227644945,3,unresolved,unresolved,basal cell,0.4718010254172575,15,0.321285140562249,unresolved,basal cell,0.9969879518072288,1.8939286541819795,gain
ENSG00000228253,MT-ATP8,protein_coding,23,IPF / Pulmonary Fibrosis,1.282144110578235,0.02177595793449899,0.6000614608291008,0.3941256719739359,0.20593578885516495,3,unresolved,unresolved,basal cell,0.4718010254172575,15,0.9377510040160643,unresolved,basal cell,0.9969879518072288,1.8939286541819795,gain
ENSG00000145284,SCD5,protein_coding,17,IPF / Pulmonary Fibrosis,1.9142970152524266,1.7618676327771878e-06,0.37721574527383,0.17129016522018037,0.20592558005364964,3,unresolved,unresolved,basal cell,0.3827332207383017,31,0.4071944608528266,basal cell,basal cell,0.9368114823755128,3.0661378256076457,gain
ENSG00000100077,GRK3,protein_coding,8,IPF / Pulmonary Fibrosis,1.551109510429233,1.240372798023723e-53,0.42237790432154987,0.21668394976545763,0.20569395455609224,8,unresolved,unresolved,pulmonary alveolar type 2 cell,0.4269116066862419,10,0.8852113862937504,macrophage,macrophage,0.9465301035906224,2.672494945597188,gain
ENSG00000161055,SCGB3A1,protein_coding,13,IPF / Pulmonary Fibrosis,2.4061638987199125,6.006901472586744e-09,0.3879081245832092,0.18230729682313226,0.20560082776007696,7,unresolved,unresolved,basophil,0.6113958709108133,57,1.0,unresolved,respiratory tract goblet cell,0.5,2.066873855267226,gain
ENSG00000184838,PRR16,protein_coding,14,Lung Cancer,1.2059345426549186,9.68928927170024e-05,0.402762140061252,0.19719477313174405,0.20556736692950794,5,unresolved,unresolved,adventitial cell,0.2762481434936593,18,0.28899812096612937,unresolved,B cell,0.2673611111111111,3.133884473831772,gain
ENSG00000128641,MYO1B,protein_coding,36,Lung Cancer,1.6306072745119038,1.271096315749903e-08,0.3233071840072925,0.11780153752789779,0.20550564647939473,5,unresolved,unresolved,capillary endothelial cell,0.5106695796181501,15,0.9457831325301205,unresolved,basal cell,0.9969879518072288,2.2547171867361704,gain
