cluster,gene,score,log2FoldChange,pValue,adjustedPValue,fractionInCluster,fractionOutsideCluster,rankWithinCluster,detectionDifference,topSourceLabel,isSharedCandidate,isDiseaseAssociatedCandidate,isUnexpectedConvergenceCandidate,isAnyCandidate
14,ENSG00000154654,33.77234,,1.4482012273839478e-218,1.1078137700817347e-217,1.0,1.0,98,0.0,adventitial cell,True,False,True,True
14,ENSG00000107317,33.51563,,1.0643071290271728e-215,8.032506634167342e-215,1.0,1.0,99,0.0,adventitial cell,True,False,True,True
14,ENSG00000134532,33.38253,,6.57136923517727e-216,4.978310026649446e-215,1.0,1.0,100,0.0,adventitial cell,True,False,True,True
17,ENSG00000123416,48.072525,,1.6136635311200713e-226,8.492965953263533e-225,1.0,1.0,1,0.0,basal cell,True,False,True,True
17,ENSG00000131747,32.007267,,1.9509398191767817e-139,3.0967298717091775e-138,1.0,1.0,2,0.0,basal cell,True,False,True,True
17,ENSG00000117724,31.345348,,1.0845593557068432e-135,1.681487373188904e-134,1.0,1.0,3,0.0,basal cell,True,False,True,True
17,ENSG00000166803,31.158045,,1.221826421969233e-134,1.879732956875743e-133,1.0,1.0,4,0.0,basal cell,True,False,True,True
17,ENSG00000148773,30.897732,,3.895635346622778e-133,5.858098265598162e-132,1.0,1.0,5,0.0,basal cell,True,False,True,True
17,ENSG00000117632,30.521101,,3.3437132592253847e-131,4.917225381213801e-130,1.0,1.0,6,0.0,basal cell,True,False,True,True
17,ENSG00000164611,30.113012,,1.0181868056273034e-128,1.4756330516337728e-127,1.0,1.0,7,0.0,basal cell,True,False,True,True
17,ENSG00000088325,29.217659,,1.6379460630722993e-123,2.2592359490652405e-122,1.0,1.0,8,0.0,basal cell,True,False,True,True
17,ENSG00000123975,28.090439,,3.320490390875416e-117,4.176717472799265e-116,1.0,1.0,9,0.0,basal cell,True,False,True,True
17,ENSG00000164104,27.43671,,1.6482936531885547e-113,1.939169003751241e-112,1.0,1.0,10,0.0,basal cell,True,False,True,True
17,ENSG00000089685,27.408602,,4.2623479299841823e-113,4.985202257291441e-112,1.0,1.0,11,0.0,basal cell,True,False,True,True
17,ENSG00000137804,27.1702,,9.042283534366652e-112,1.0453506976146418e-110,1.0,1.0,12,0.0,basal cell,True,False,True,True
17,ENSG00000197061,26.499605,,5.999059478327509e-108,6.592373053107152e-107,1.0,1.0,13,0.0,basal cell,True,False,True,True
17,ENSG00000175063,25.811419,,7.018625930728788e-104,7.235696835802875e-103,1.0,1.0,14,0.0,basal cell,True,False,True,True
17,ENSG00000188229,25.0604,,4.555739790536928e-100,4.359559608169309e-99,1.0,1.0,15,0.0,basal cell,True,False,True,True
17,ENSG00000134057,24.479774,,3.2697018879773165e-96,2.9456773765561413e-95,1.0,1.0,16,0.0,basal cell,True,False,True,True
17,ENSG00000171848,24.325642,,2.3797921285028086e-95,2.1248144004489363e-94,1.0,1.0,17,0.0,basal cell,True,False,True,True
17,ENSG00000011426,23.56538,,5.692534532603484e-91,4.907357355692659e-90,1.0,1.0,18,0.0,basal cell,True,False,True,True
17,ENSG00000066279,23.28311,,2.368252784153998e-89,1.9901283900453763e-88,1.0,1.0,19,0.0,basal cell,True,False,True,True
17,ENSG00000170312,23.124685,,1.8882072847612527e-88,1.5605018882324402e-87,1.0,1.0,20,0.0,basal cell,True,False,True,True
17,ENSG00000139734,22.400476,,2.2860048897084854e-84,1.7929450115360673e-83,1.0,1.0,21,0.0,basal cell,True,False,True,True
17,ENSG00000111057,22.370981,,2.8398985394868383e-84,2.2186707339740923e-83,1.0,1.0,22,0.0,basal cell,True,False,True,True
17,ENSG00000126787,21.666683,,3.811786208728944e-80,2.844616573678316e-79,1.0,1.0,23,0.0,basal cell,True,False,True,True
17,ENSG00000117399,21.238407,,9.993396166199567e-78,7.11273748483955e-77,1.0,1.0,24,0.0,basal cell,True,False,True,True
17,ENSG00000182481,21.0193,,1.4128332156097222e-76,9.914619056910331e-76,1.0,1.0,25,0.0,basal cell,True,False,True,True
17,ENSG00000072571,20.804764,,2.7017688114012057e-75,1.850526583151511e-74,1.0,1.0,26,0.0,basal cell,True,False,True,True
17,ENSG00000138778,20.295485,,1.8283769396204786e-72,1.1911250420980317e-71,1.0,1.0,27,0.0,basal cell,True,False,True,True
17,ENSG00000198886,20.12364,,5.58010290959133e-72,3.5884906171005343e-71,1.0,1.0,28,0.0,basal cell,True,False,True,True
17,ENSG00000080824,19.046978,,5.642765834752399e-66,3.3488224538589908e-65,1.0,1.0,29,0.0,basal cell,True,False,True,True
17,ENSG00000125148,18.884817,7.5981274,7.059268918756982e-65,4.104226115556385e-64,1.0,1.0,30,0.0,basal cell,True,False,True,True
17,ENSG00000166851,18.666712,,1.8075961792681377e-63,1.0241338126165086e-62,1.0,1.0,31,0.0,basal cell,True,False,True,True
17,ENSG00000149948,18.32071,,1.3064866674169153e-61,7.218158383518869e-61,1.0,1.0,32,0.0,basal cell,True,False,True,True
17,ENSG00000087586,18.081385,,2.5867201153337907e-60,1.394458283198809e-59,1.0,1.0,33,0.0,basal cell,True,False,True,True
17,ENSG00000170421,17.636349,,5.320147237010332e-58,2.728280634364273e-57,1.0,1.0,34,0.0,basal cell,True,False,True,True
17,ENSG00000198938,17.445868,,2.746882820424554e-57,1.3908267445187613e-56,1.0,1.0,35,0.0,basal cell,True,False,True,True
17,ENSG00000267374,17.310217,,3.1913476436408607e-56,1.579875071109337e-55,1.0,1.0,36,0.0,basal cell,True,False,True,True
17,ENSG00000171345,17.193615,,1.1158504588652785e-55,5.483294638158616e-55,1.0,1.0,37,0.0,basal cell,True,False,True,True
17,ENSG00000171877,16.81368,,1.2980595474898741e-53,6.137397387658979e-53,1.0,1.0,38,0.0,basal cell,True,False,True,True
17,ENSG00000135480,16.189056,,2.0623145707191362e-50,9.331740139000615e-50,1.0,1.0,39,0.0,basal cell,True,False,True,True
17,ENSG00000181649,16.108173,,5.783521751704504e-50,2.593507511975114e-49,1.0,1.0,40,0.0,basal cell,True,False,True,True
17,ENSG00000105974,15.861994,6.3088393,9.190239476781163e-49,4.0485636461591026e-48,1.0,1.0,41,0.0,basal cell,True,False,True,True
17,ENSG00000197956,15.605436,,1.4333711749831993e-47,6.178324030099997e-47,1.0,1.0,42,0.0,basal cell,True,False,True,True
17,ENSG00000198899,15.40341,,1.5334701990745714e-46,6.525405102444985e-46,1.0,1.0,43,0.0,basal cell,True,False,True,True
17,ENSG00000140416,15.124854,,4.7750404311220613e-45,1.9813445772290712e-44,1.0,1.0,44,0.0,basal cell,True,False,True,True
17,ENSG00000198727,15.097154,,4.5852546210918326e-45,1.906550778000762e-44,1.0,1.0,45,0.0,basal cell,True,False,True,True
17,ENSG00000107984,15.0481415,,1.4137909646619505e-44,5.818069813423665e-44,1.0,1.0,46,0.0,basal cell,True,False,True,True
17,ENSG00000100097,14.72773,9.925866,4.501367345955478e-43,1.804155248879951e-42,1.0,1.0,47,0.0,basal cell,True,False,True,True
17,ENSG00000091409,14.48494,,7.386538202486519e-42,2.896681648033929e-41,1.0,1.0,48,0.0,basal cell,True,False,True,True
17,ENSG00000171889,14.344845,,3.7702081342387886e-41,1.4727375524370269e-40,1.0,1.0,49,0.0,basal cell,True,False,True,True
17,ENSG00000175793,14.304515,,5.94968283358424e-41,2.310556440226889e-40,1.0,1.0,50,0.0,basal cell,True,False,True,True
17,ENSG00000148671,14.14518,,3.1646110975947822e-40,1.2171581144595315e-39,1.0,1.0,51,0.0,basal cell,True,False,True,True
17,ENSG00000189334,14.114404,,4.973388982906842e-40,1.9091704348970602e-39,1.0,1.0,52,0.0,basal cell,True,False,True,True
17,ENSG00000167644,13.925153,,3.664088952175279e-39,1.3800711684276002e-38,1.0,1.0,53,0.0,basal cell,True,False,True,True
17,ENSG00000196754,13.77584,,2.0523948446807237e-38,7.686872077455895e-38,1.0,1.0,54,0.0,basal cell,True,False,True,True
17,ENSG00000125968,13.46784,,5.05858732222704e-37,1.859774750818765e-36,1.0,1.0,55,0.0,basal cell,True,False,True,True
17,ENSG00000235162,13.195588,,9.654253492303345e-36,3.472753054785376e-35,1.0,1.0,56,0.0,basal cell,True,False,True,True
17,ENSG00000230937,13.1936865,,1.0804032681495294e-35,3.8793654152586336e-35,1.0,1.0,57,0.0,basal cell,True,False,True,True
17,ENSG00000186081,13.134918,,2.0481843160323367e-35,7.328029753246285e-35,1.0,1.0,58,0.0,basal cell,True,False,True,True
17,ENSG00000249867,12.8639,,3.6264435961699263e-34,1.2591818042256689e-33,1.0,1.0,59,0.0,basal cell,True,False,True,True
17,ENSG00000198467,12.468335,,1.9552909575393496e-32,6.605712694389694e-32,1.0,1.0,60,0.0,basal cell,True,False,True,True
17,ENSG00000122786,12.409236,,3.3823506409005137e-32,1.1350169935907764e-31,1.0,1.0,61,0.0,basal cell,True,False,True,True
17,ENSG00000151012,12.3546295,,6.798954319763059e-32,2.270101609269803e-31,1.0,1.0,62,0.0,basal cell,True,False,True,True
17,ENSG00000184357,12.200421,,3.411044024687642e-31,1.1220539554893559e-30,1.0,1.0,63,0.0,basal cell,True,False,True,True
17,ENSG00000205420,12.197314,,3.4812067539907578e-31,1.1432534495864558e-30,1.0,1.0,64,0.0,basal cell,True,False,True,True
17,ENSG00000128422,12.070274,,1.2273069342536534e-30,3.978304487045878e-30,1.0,1.0,65,0.0,basal cell,True,False,True,True
17,ENSG00000117318,11.989031,,2.601958760976042e-30,8.379899391227188e-30,1.0,1.0,66,0.0,basal cell,True,False,True,True
17,ENSG00000242265,11.918957,,5.722469579456669e-30,1.831190265426134e-29,1.0,1.0,67,0.0,basal cell,True,False,True,True
17,ENSG00000134363,11.730481,,3.729259174231538e-29,1.1801453083011196e-28,1.0,1.0,68,0.0,basal cell,True,False,True,True
17,ENSG00000137440,11.682021,,6.035412589824884e-29,1.9039156434778814e-28,1.0,1.0,69,0.0,basal cell,True,False,True,True
17,ENSG00000131711,11.672298,,6.476574373671969e-29,2.0398659444636124e-28,1.0,1.0,70,0.0,basal cell,True,False,True,True
17,ENSG00000167779,11.666504,,6.670524505785436e-29,2.0976492156557973e-28,1.0,1.0,71,0.0,basal cell,True,False,True,True
17,ENSG00000115380,11.550578,4.752651,2.098460938548902e-28,6.5372614908065485e-28,1.0,1.0,72,0.0,basal cell,True,False,True,True
17,ENSG00000150687,11.366637,,1.2117613015986972e-27,3.7284963126113754e-27,1.0,1.0,73,0.0,basal cell,True,False,True,True
17,ENSG00000105825,11.332643,,1.8125245401599456e-27,5.525989451707151e-27,1.0,1.0,74,0.0,basal cell,True,False,True,True
17,ENSG00000186847,11.265333,,3.5057762222834625e-27,1.0607492351841037e-26,1.0,1.0,75,0.0,basal cell,True,False,True,True
17,ENSG00000164171,11.2368555,,4.266258815624589e-27,1.285017715549575e-26,1.0,1.0,76,0.0,basal cell,True,False,True,True
17,ENSG00000089356,11.212962,,5.465018686467702e-27,1.6436146425466774e-26,1.0,1.0,77,0.0,basal cell,True,False,True,True
17,ENSG00000157168,10.933374,,8.109863142743675e-26,2.3958236758474668e-25,1.0,1.0,78,0.0,basal cell,True,False,True,True
17,ENSG00000188312,10.55083,,2.757804466057735e-24,7.959031648074272e-24,1.0,1.0,79,0.0,basal cell,True,False,True,True
17,ENSG00000169760,10.537348,,3.2518600168402064e-24,9.371354515389645e-24,1.0,1.0,80,0.0,basal cell,True,False,True,True
17,ENSG00000114315,10.470498,,5.832505294508837e-24,1.6736026670039706e-23,1.0,1.0,81,0.0,basal cell,True,False,True,True
17,ENSG00000124766,10.43955,,7.521314874195339e-24,2.1520214232318568e-23,1.0,1.0,82,0.0,basal cell,True,False,True,True
17,ENSG00000154277,10.315147,,2.4910427469969388e-23,7.046797021207747e-23,1.0,1.0,83,0.0,basal cell,True,False,True,True
17,ENSG00000287001,10.3105,,2.602981887016217e-23,7.353056178011912e-23,1.0,1.0,84,0.0,basal cell,True,False,True,True
17,ENSG00000124575,10.271835,,3.6270288732908987e-23,1.0202612864390714e-22,1.0,1.0,85,0.0,basal cell,True,False,True,True
17,ENSG00000164161,9.840483,4.4437785,1.6775265034665795e-21,4.467447412693954e-21,1.0,1.0,86,0.0,basal cell,True,False,True,True
17,ENSG00000124610,9.754803,,3.592716329798907e-21,9.504540555023563e-21,1.0,1.0,87,0.0,basal cell,True,False,True,True
17,ENSG00000106366,9.699113,4.8056517,5.685976708403772e-21,1.4982810825833392e-20,1.0,1.0,88,0.0,basal cell,True,False,True,True
17,ENSG00000196611,9.467566,,4.184715760014511e-20,1.0785349896944616e-19,1.0,1.0,89,0.0,basal cell,True,False,True,True
17,ENSG00000152952,9.376455,,8.800577464930956e-20,2.250787075429912e-19,1.0,1.0,90,0.0,basal cell,True,False,True,True
17,ENSG00000198695,9.33511,,1.2387998191898203e-19,3.160203620382195e-19,1.0,1.0,91,0.0,basal cell,True,False,True,True
17,ENSG00000164283,9.333946,8.770922,1.2977872738089696e-19,3.302257694170406e-19,1.0,1.0,92,0.0,basal cell,True,False,True,True
17,ENSG00000075213,9.326113,,1.3687039528848929e-19,3.478281964129334e-19,1.0,1.0,93,0.0,basal cell,True,False,True,True
17,ENSG00000073282,9.1758795,,4.799341487407856e-19,1.21195492106259e-18,1.0,1.0,94,0.0,basal cell,True,False,True,True
17,ENSG00000058085,9.130895,,6.950817280427996e-19,1.7530434502970985e-18,1.0,1.0,95,0.0,basal cell,True,False,True,True
17,ENSG00000049192,9.111392,,8.179035466874827e-19,2.049883575657851e-18,1.0,1.0,96,0.0,basal cell,True,False,True,True
17,ENSG00000171388,9.078293,,1.0916402613234726e-18,2.7256935363881962e-18,1.0,1.0,97,0.0,basal cell,True,False,True,True
17,ENSG00000286522,9.049,,1.3910727576162158e-18,3.4517934432164162e-18,1.0,1.0,98,0.0,basal cell,True,False,True,True
17,ENSG00000069482,8.946032,,3.226541139682355e-18,7.98648796951078e-18,1.0,1.0,99,0.0,basal cell,True,False,True,True
17,ENSG00000187837,8.939987,,3.3149244065892426e-18,8.195115961901712e-18,1.0,1.0,100,0.0,basal cell,True,False,True,True
20,ENSG00000049759,53.488297,7.9422927,0.0,0.0,1.0,1.0,1,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000120549,53.29542,,0.0,0.0,1.0,1.0,2,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000085276,51.753788,8.389168,0.0,0.0,1.0,1.0,3,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000013588,51.03507,,0.0,0.0,1.0,1.0,4,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000136153,50.093163,,0.0,0.0,1.0,1.0,5,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000152894,47.3063,,0.0,0.0,1.0,1.0,6,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000227036,43.256042,,8.9212797597287e-311,1.636932066005275e-309,1.0,1.0,7,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000151150,43.17419,,0.0,0.0,1.0,1.0,8,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000171345,42.221607,,1.316585161426175e-301,2.3302392237631414e-300,1.0,1.0,9,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000170017,41.147655,,8.938170128083097e-291,1.5022134669047222e-289,1.0,1.0,10,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000081026,40.53287,7.7827773,4.373251210602221e-282,7.053630984842292e-281,1.0,1.0,11,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000163435,39.847343,,3.390126799369573e-274,5.338782361211926e-273,1.0,1.0,12,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000184292,38.60191,,5.935673041233947e-261,8.859213494379025e-260,1.0,1.0,13,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000185499,37.974842,,4.948129873517314e-254,7.330562775581206e-253,1.0,1.0,14,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000107249,37.38441,,1.659763623990491e-247,2.321347725860826e-246,1.0,1.0,15,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000189283,37.347828,,3.9104240934169065e-248,5.546700841726109e-247,1.0,1.0,16,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000116285,37.26832,,4.729299780212611e-246,6.5231721106380845e-245,1.0,1.0,17,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000184349,37.131027,,1.1263227567142223e-244,1.5324119138969012e-243,1.0,1.0,18,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000103534,37.105904,,7.961872741644717e-245,1.0906674988554408e-243,1.0,1.0,19,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000101443,37.08752,,1.9293663585199323e-244,2.6072518358377466e-243,1.0,1.0,20,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000135480,36.31839,,1.9170951745336598e-236,2.5060067640962873e-235,1.0,1.0,21,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000189143,35.639473,,1.1717198754136496e-228,1.4926367839664324e-227,1.0,1.0,22,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000170421,35.339703,,7.00900674548209e-226,8.706840677617503e-225,1.0,1.0,23,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000138771,34.62442,6.673041,4.0064240439893084e-218,4.915857722686268e-217,1.0,1.0,24,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000138696,34.428295,,2.3089940805096267e-215,2.7652623718678164e-214,1.0,1.0,25,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000111057,33.918278,,3.364854907340505e-211,3.982076813420716e-210,1.0,1.0,26,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000168878,33.288815,3.9983299,1.9049487441508127e-204,2.202252883411344e-203,1.0,1.0,27,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000163629,33.27021,,2.3347210484770995e-204,2.683587412042643e-203,1.0,1.0,28,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000151276,33.126614,4.783693,9.741959058780957e-204,1.1070408021341999e-202,1.0,1.0,29,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000245532,32.783173,3.57975,3.5657942393829606e-201,4.0065103813291695e-200,1.0,1.0,30,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000183742,32.758278,,1.2143368968146663e-198,1.3344361503457872e-197,1.0,1.0,31,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000124766,32.38054,,5.9116932795621974e-195,6.35665944038946e-194,1.0,1.0,32,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000183049,32.350304,5.646515,3.7585965492266655e-195,4.0854310317681147e-194,1.0,1.0,33,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000165895,32.09795,,8.902951055040192e-192,9.471224526638502e-191,1.0,1.0,34,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000145113,31.931519,,4.772222092262851e-190,5.023391676066159e-189,1.0,1.0,35,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000162896,31.502308,,7.44753259633425e-186,7.67786865601469e-185,1.0,1.0,36,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000163082,31.027122,,3.093830450896793e-181,3.109377337584717e-180,1.0,1.0,37,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000189377,30.96675,,9.673984042367703e-181,9.625854768525078e-180,1.0,1.0,38,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000144642,30.88672,3.9876401,4.5641373046817676e-181,4.564137304681768e-180,1.0,1.0,39,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000184305,30.407202,,2.6291678900484784e-175,2.552590184513086e-174,1.0,1.0,40,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000184903,30.405682,,7.381670217576204e-176,7.272581495148969e-175,1.0,1.0,41,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000146555,29.782343,,3.2115482589828e-169,3.015538271345352e-168,1.0,1.0,42,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000124107,29.772861,,3.488003101183738e-169,3.259815982414709e-168,1.0,1.0,43,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000236039,29.76526,8.93614,1.6050939255482167e-168,1.4931106284169459e-167,1.0,1.0,44,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000086548,29.550781,,1.992288647289038e-166,1.8447117104528128e-165,1.0,1.0,45,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000113448,29.058397,4.6258283,1.0228577799206596e-162,9.214934954240177e-162,1.0,1.0,46,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000172264,28.957815,4.889373,3.831960622061042e-161,3.3761767595251475e-160,1.0,1.0,47,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000177694,28.730509,,4.1971073012311955e-159,3.6655958962717865e-158,1.0,1.0,48,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000182197,28.62301,,1.2433377868929655e-158,1.076482932374862e-157,1.0,1.0,49,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000078114,28.609903,5.2796884,2.5236987090845464e-158,2.1756023354177124e-157,1.0,1.0,50,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000178568,28.493082,5.525096,1.1101262321588691e-156,9.48825839452025e-156,1.0,1.0,51,0.0,respiratory tract goblet cell,True,False,True,True
20,ENSG00000157765,28.29998,5.7382965,8.024714818304689e-155,6.715242525777983e-154,1.0,1.0,52,0.0,respiratory tract goblet cell,True,False,True,True
